0,total_value
뭔지,-0.7828371278458843
뭘,-0.26771653543307083
뭘까요,-0.7142857142857142
뭘로,-0.6470588235294117
뭡니까,-0.9861111111111112
뭣,-0.3805309734513274
뮤,-0.18461538461538463
뮨,-0.3333333333333333
뮬,0.32631578947368417
믄,0.08108108108108109
믈,-0.46428571428571425
미,-0.0993031358885017
미각,0.0
미개,0.03448275862068967
미관상,0.032258064516129004
미국,-0.08074534161490687
미끄덩,-0.18367346938775508
미끄러,-0.4666666666666666
미끄러운,-0.10714285714285715
미끄러울,0.16666666666666669
미끄러움,-0.2727272727272727
미끄러워,-0.633587786259542
미끄러워서,-0.7346938775510203
미끄러져,-0.7647058823529411
미끄러져서,-0.7021276595744681
미끄러지,-0.4496644295302013
미끄러질,-0.5
미끄러짐,-0.6923076923076923
미끄럼,-0.22321428571428575
미끄럽,-0.4259259259259259
미끈,-0.21428571428571425
미끌,-0.38028169014084506
미끌거리,-0.4426229508196722
미끌리,-0.09090909090909088
미끌미끌,-0.5873015873015872
미끼,-0.8999999999999999
미네랄,0.8333333333333333
미니,0.09797822706065323
미니미,0.11111111111111116
미니어처,0.14285714285714285
미달,-0.7647058823529411
미들,0.05882352941176472
미등,0.7142857142857142
미디,-0.1940298507462686
미라,-0.3636363636363636
미러,-0.10000000000000003
미루,0.19999999999999996
미뤄,-0.3333333333333333
미리,-0.06234413965087282
미리미리,0.48936170212765956
미만,-0.24390243902439024
미모,0.7241379310344827
미모사,0.34883720930232553
미묘,-0.4545454545454546
미미,-0.43283582089552236
미백,0.36000000000000004
미비,-0.7333333333333334
미사,0.17647058823529416
미색,-0.6521739130434783
미세,-0.3786407766990292
미세먼지,0.17241379310344823
미소,0.4545454545454546
미숙,-0.6744186046511629
미술,0.25
미숫가루,-0.06666666666666665
미스,-0.26190476190476186
미스터,0.19999999999999996
미스트,0.020408163265306145
미스틱,0.8
미싱,-0.7567567567567568
미안,-0.596816976127321
미약,-0.3333333333333333
미어지,-0.7333333333333334
미역,-0.6585365853658536
미역국,0.12000000000000005
미용,-0.19999999999999996
미용실,0.04587155963302747
미워,-0.8
미음,0.0
미인,0.3469387755102041
미장센,0.28571428571428575
미지근,-0.7847533632286996
미채,0.3666666666666667
미처,-0.6086956521739131
미쳐,-0.24444444444444446
미쳤,-0.2698412698412698
미치,-0.6941176470588235
미친,-0.3745454545454545
미칠,-0.7142857142857142
미침,-0.5384615384615385
미칩니다,-0.8181818181818181
미키,-0.06060606060606055
미터,-0.5132743362831858
미트,0.3333333333333333
미포,0.1578947368421053
미풍,-0.1238670694864048
미흡,-0.5673469387755101
믹,0.28
믹서,0.25
믹스,0.12676056338028174
민,0.2592592592592593
민감,0.08759124087591236
민망,-0.6971153846153846
민무늬,-0.04761904761904767
민소매,-0.07692307692307687
민원,-0.8999999999999999
민자,-0.09803921568627455
민족,0.7777777777777777
민트,0.09890109890109894
민폐,-0.8095238095238095
믿,0.20736288504883543
믿기,0.045454545454545414
믿음,0.32903225806451614
밀,-0.17748917748917753
밀가루,-0.632183908045977
밀감,0.30000000000000004
밀대,-0.52
밀도,-0.4444444444444444
밀떡,-0.2727272727272727
밀려,-0.6395348837209303
밀려나,-0.5
밀려서,-0.4285714285714286
밀렸,-0.39999999999999997
밀리,-0.3702422145328719
밀리지,0.25
밀린,-0.7
밀릴,0.0
밀림,-0.5111111111111111
밀립,-0.8181818181818181
밀봉,-0.6023391812865497
밀어내,-0.23076923076923078
밀착,-0.3654618473895583
밀착력,-0.014925373134328401
밀크,0.5808383233532934
밀크티,-0.7931034482758621
밀키,0.5
밀폐,-0.23595505617977525
밀푀유,0.1923076923076923
밈,-0.10344827586206895
밉,0.0
밋,0.5466666666666666
밋밋,0.00917431192660545
밍,-0.48148148148148145
밍밍,-0.7241379310344827
밍크,-0.25
및,0.048140043763676144
밑,-0.5045002368545712
밑그림,0.07692307692307687
밑단,-0.5882946518668013
밑둥,-0.6666666666666667
밑면,-0.5625
밑바닥,-0.6910569105691058
밑반찬,0.6896551724137931
밑받침,-0.7
밑부분,-0.6236162361623616
밑위,-0.4816983894582723
밑위길이,-0.5352112676056338
밑창,-0.5400696864111498
밑판,-0.6576576576576576
바,-0.2496644295302013
바가지,-0.7974683544303798
바게트,0.47368421052631576
바구,0.19999999999999996
바구니,-0.04214559386973177
바깥,-0.5319148936170213
바깥쪽,-0.6106194690265487
바꼈,-0.24390243902439024
바꾸,-0.3573369565217391
바꾼,-0.11827956989247307
바꿀,0.08000000000000002
바꿀까,0.10344827586206895
바꿀려고,-0.16666666666666669
바꿀려구,0.2727272727272727
바꿈,-0.6470588235294117
바꿔,0.007238883143743546
바꿔도,-0.19999999999999996
바꿔서,-0.26060606060606056
바꿔야,-0.4825174825174825
바꿔야지,0.8181818181818181
바꿔요,-0.5294117647058822
바꿨,0.24335378323108386
바뀌,-0.17105263157894735
바뀐,-0.38922155688622756
바뀔,-0.25
바뀜,-0.8823529411764706
바나나,0.06382978723404253
바느질,-0.6670702179176755
바늘,-0.6563380281690141
바니,-0.28571428571428575
바닐라,0.1875
바다,0.24242424242424243
바닥,-0.41057542768273714
바닷가,0.10714285714285715
바닷물,-0.5555555555555556
바도,-0.1578947368421053
바둑,0.75
바둑알,-0.3548387096774193
바둑판,-0.22222222222222227
바디,0.4639556377079483
바라,0.01701323251417769
바라보,-0.14285714285714285
바라봅니다,-0.125
바라지,-0.95
바라진,-0.6666666666666667
바란,-0.9215686274509804
바란다,-0.8181818181818181
바랄,0.21276595744680854
바람,-0.13098464317976516
바람구멍,-0.8571428571428572
바람막이,0.04347826086956519
바랍니다,-0.414804469273743
바랐,-0.3333333333333333
바랑,0.5
바래,0.02978723404255318
바래서,-0.6842105263157894
바랜,-0.9047619047619047
바램,0.35185185185185186
바랫,-0.8333333333333333
바랬,-0.5454545454545454
바로,-0.05942176376579983
바로크,-0.6923076923076923
바루,0.19999999999999996
바르,0.17207593386405384
바른,0.1578947368421053
바를,0.20670391061452514
바름,-0.09090909090909088
바리,-0.42105263157894735
바바,0.19999999999999996
바베큐,0.295774647887324
바벨,-0.11111111111111116
바보,-0.7826086956521738
바비,-0.10344827586206895
바빠,-0.7931034482758621
바빠서,-0.6129032258064515
바빴,-0.07692307692307687
바뻐서,-0.39999999999999997
바쁘,-0.5644444444444445
바쁜,-0.32584269662921345
바쁜데,-0.7142857142857142
바쁠,0.2727272727272727
바사,0.35714285714285715
바삭,0.2523364485981308
바삭바삭,0.5625
바서,-0.4444444444444444
바세린,0.29411764705882354
바송,-0.3846153846153846
바스,0.8400000000000001
바스락,-0.1076923076923077
바스락거리,-0.25
바스켓,0.5227272727272727
바스트,-0.16666666666666669
바싹,-0.1785714285714286
바야,-0.040000000000000036
바오,-0.7647058823529411
바요,-0.43089430894308944
바움,-0.6666666666666667
바이,0.39999999999999997
바이러스,0.1578947368421053
바이스,-0.16666666666666669
바이오,0.5
바이올렛,0.012658227848101278
바이크,-0.125
바자,0.2571428571428571
바지,-0.3215288274670698
바지라,-0.15151515151515155
바지라기,-0.8571428571428572
바지라인,-0.6923076923076923
바지락,-0.8918918918918919
바지통,-0.5766423357664234
바지허리,-0.4545454545454546
바진,-0.49253731343283585
바질,-0.10447761194029853
바짓단,-0.6153846153846154
바짝,-0.368421052631579
바침,-0.625
바캉스,0.5
바케,-0.8999999999999999
바코드,-0.37931034482758624
바퀴,-0.25513905683192256
바퀴벌레,-0.3703703703703704
바크,-0.2727272727272727
바탕,-0.25333333333333335
바탕색,0.23076923076923078
박,-0.5462885738115095
박박,-0.6875
박사,-0.4285714285714286
박살,-0.8588235294117648
박살나,-0.8765432098765431
박살난,-0.8333333333333333
박살났,-0.9310344827586208
박수,-0.5384615384615385
박스,-0.4690166142792995
박시,0.11111111111111116
박시한,0.4444444444444444
박싱,-0.3333333333333333
박아,-0.8888888888888888
박음질,-0.7764830508474576
박자,0.5714285714285714
박하,0.2631578947368421
박혀,-0.6666666666666667
박혀서,-0.7307692307692308
박혔,-0.6666666666666667
박히,-0.5185185185185186
박힌,-0.6438356164383561
박힐,-0.8823529411764706
밖,-0.4777680906713164
반,-0.4559006211180124
반가웠,0.16666666666666669
반갑,0.3333333333333333
반값,0.1396648044692737
반개,0.0
반나절,-0.46551724137931033
반납,-0.9428571428571428
반년,0.11111111111111116
반대,-0.48603351955307267
반대쪽,-0.8360655737704918
반대편,-0.5
반동,0.5294117647058822
반드시,-0.26436781609195403
반들반들,-0.4666666666666666
반듯,-0.574468085106383
반디,0.7358490566037736
반려,0.2432432432432432
반면,-0.2592592592592593
반바지,-0.22891566265060237
반반,0.012658227848101278
반복,-0.4076655052264808
반사,-0.5142857142857142
반석,-0.2592592592592593
반성,-0.5932203389830508
반송,-0.9098712446351931
반신,0.5714285714285714
반신반의,0.6677740863787376
반영,-0.3333333333333333
반응,-0.19031141868512114
반전,-0.17241379310344823
반절,-0.71875
반점,-0.8383838383838385
반죽,0.0
반증,-0.125
반지,-0.5072463768115942
반질반질,-0.4871794871794872
반짝,-0.29850746268656714
반짝거리,-0.36000000000000004
반짝반짝,0.3333333333333333
반짝이,-0.31578947368421056
반짝임,-0.7333333333333334
반쪽,-0.78125
반찬,0.509306260575296
반창고,-0.8461538461538463
반통,-0.6551724137931034
반투명,-0.39999999999999997
반팔,0.10373443983402492
반품,-0.941587003694798
반하,0.45945945945945943
반해,0.0
반해서,0.07317073170731708
반했,0.8709677419354838
받,0.03856774668630342
받으,-0.6190476190476191
받쳐,0.028806584362139898
받쳐서,-0.19999999999999996
받쳐입,0.2173913043478261
받치,-0.5471698113207548
받침,-0.3642384105960265
받침대,-0.180064308681672
받혀,-0.04761904761904767
발,-0.19412628487518352
발가락,-0.4307116104868914
발걸이,0.18181818181818182
발견,-0.3345070422535212
발급,0.4285714285714286
발기,-0.3846153846153846
발길,-0.3913043478260869
발꿈치,-0.04761904761904767
발끝,0.037037037037037035
발달,0.25
발뒤꿈치,-0.18367346938775508
발등,-0.4094488188976378
발라,0.3242784380305603
발라도,-0.411764705882353
발라서,-0.15909090909090912
발라야,-0.08045977011494254
발라져,-0.5
발란스,-0.4883720930232558
발랐,-0.2192513368983957
발려,0.3260869565217391
발리,0.19999999999999996
발림,0.4659090909090909
발목,-0.13642564802182805
발바닥,-0.4392523364485981
발받침,-0.41935483870967744
발볼,0.012600229095074411
발사,-0.47826086956521735
발색,0.12727272727272726
발생,-0.6846652267818574
발송,-0.5633626097867002
발송전,-0.8636363636363635
발송지,-0.6666666666666667
발수,0.5164835164835164
발아,-0.5454545454545454
발아율,0.5555555555555556
발암,-0.045454545454545414
발열,-0.2270531400966183
발인,0.0
발자국,-0.8181818181818181
발전,0.4285714285714286
발주,-0.5
발진,0.2813067150635209
발쪽,0.0
발톱,-0.2191780821917808
발통,-0.07692307692307687
발판,-0.16666666666666669
발편,0.75
발포,0.4615384615384615
발표회,0.29411764705882354
발품,0.0
발향,-0.3237822349570201
발효,-0.75
발휘,0.4482758620689655
밝,0.24245810055865924
밝기,0.2961672473867596
밝아지,0.6799999999999999
밝은색,0.017241379310344807
밟,-0.6517857142857142
밟힌,-0.6363636363636365
밤,-0.06594885598923289
밤고구마,-0.8461538461538463
밤늦,-0.5
밤새,-0.21348314606741575
밤색,0.2727272727272727
밤중,0.125
밥,0.22165474974463734
밥그릇,0.29032258064516125
밥맛,0.5438596491228069
밥반찬,0.7142857142857142
밥상,0.5890410958904109
밥솥,0.3081761006289308
밥알,-0.5454545454545454
밥통,0.0
밧,0.10344827586206895
밧데리,-0.41304347826086957
방,0.23300330033003297
방구,0.125
방구석,-0.3846153846153846
방귀,0.14285714285714285
방금,0.050561797752809
방기,0.6363636363636365
방문,-0.2707182320441989
방바닥,-0.27868852459016397
방방,0.3846153846153846
방법,-0.3280182232346241
방부제,-0.2571428571428571
방비,0.5
방사능,0.22222222222222227
방석,-0.019920318725099584
방송,-0.2991452991452992
방수,-0.11486486486486491
방식,-0.30833333333333335
방안,0.17142857142857143
방울,-0.33962264150943394
방울토마토,-0.008403361344537785
방음,-0.7692307692307692
방전,-0.9166666666666667
방지,-0.10299869621903524
방진,0.8461538461538463
방출,-0.4545454545454546
방충망,-0.8823529411764706
방치,-0.7963636363636364
방침,-0.6000000000000001
방콕,-0.5833333333333333
방탄,-0.8333333333333333
방토,0.050000000000000044
방풍,-0.3333333333333333
방학,0.9058823529411764
방한,-0.08571428571428569
방해,-0.5319148936170213
방향,-0.27388535031847133
방향제,0.3105590062111801
밭,-0.2894736842105263
배,-0.3261802575107296
배겨서,-0.28571428571428575
배경,-0.3333333333333333
배고파서,-0.09090909090909088
배고플,0.6666666666666667
배공,0.411764705882353
배관,0.018181818181818132
배기,-0.13913043478260873
배기팬츠,-0.43478260869565216
배꼽,-0.6981132075471699
배꼽티,-0.9375
배낭,0.11111111111111116
배달,-0.37453183520599254
배달원,-0.5714285714285714
배드,-0.16666666666666669
배려,-0.07407407407407413
배리,0.6923076923076923
배변,0.7168141592920354
배부르,0.6326530612244898
배불리,0.7142857142857142
배비,-0.8431372549019607
배상,-0.9166666666666667
배색,0.2195121951219512
배선,-0.6363636363636365
배성,0.1875
배소,0.28571428571428575
배속,-0.07692307692307687
배송,0.12047514208181864
배송굿,0.971830985915493
배송지,-0.641255605381166
배수,-0.14285714285714285
배수관,0.4666666666666666
배수구,-0.3333333333333333
배신,-0.8181818181818181
배앓이,-0.4545454545454546
배양토,0.7407407407407407
배열,-0.04761904761904767
배우,0.06666666666666665
배워,-0.4545454545454546
배웠,-0.5
배위,-0.07692307692307687
배이,-0.09090909090909088
배정,-0.6666666666666667
배짱,-0.9607843137254901
배쪽,-0.38095238095238093
배추,-0.5876288659793814
배추김치,-0.7333333333333334
배출,-0.11111111111111116
배치,0.41935483870967744
배탈,-0.7049180327868851
배터리,-0.4175824175824176
배합,-0.09090909090909088
백,0.009511731135066537
백두산,0.5294117647058822
백만,0.30434782608695654
백미,-0.6923076923076923
백배,-0.29411764705882354
백색,-0.1891891891891892
백자,0.7142857142857142
백탁,0.2727272727272727
백합,0.30000000000000004
백화점,-0.2547169811320755
밴,-0.0721247563352827
밴드,-0.037943696450428444
밸,-0.4630872483221477
밸런스,-0.125
밸브,-0.4545454545454546
뱀부,-0.43999999999999995
뱃,0.18518518518518517
뱃살,0.23529411764705888
뱃속,0.4285714285714286
뱅,-0.36000000000000004
뱉,-0.732394366197183
버,-0.4008207934336525
버거,-0.4545454545454546
버거워,0.4285714285714286
버건,-0.21428571428571425
버겁,0.12000000000000005
버너,-0.23809523809523814
버려,-0.7862068965517242
버려도,-0.25
버려서,-0.7427536231884058
버려야,-0.9387186629526463
버려요,-0.8974358974358974
버력,-0.3274336283185841
버렷,-0.7894736842105263
버렸,-0.8613264427217915
버릇,0.3333333333333333
버리,-0.7716701902748415
버린,-0.8773946360153257
버린다,-0.9636363636363636
버린다고,-0.8333333333333333
버릴,-0.838405036726128
버릴까,-0.8400000000000001
버림,-0.9400299850074962
버립니다,-0.9748743718592965
버무려,-0.3333333333333333
버버리,-0.07692307692307687
버벅,-0.48571428571428577
버블,0.1333333333333333
버섯,0.06422018348623854
버세,0.09090909090909088
버스,-0.6000000000000001
버전,0.16666666666666669
버젓이,-0.935483870967742
버즈,0.8888888888888888
버츠,0.5641025641025641
버클,-0.596244131455399
버터,0.4050179211469534
버텨,0.3469387755102041
버텼,-0.25
버튼,-0.5157116451016637
버티,-0.4744525547445255
버틸,0.3584905660377358
버팔로,0.4583333333333333
벅,-0.2790697674418605
벅벅,0.09090909090909088
벅스,0.03448275862068967
번,-0.2564033014298446
번가,-0.08752584424534798
번갈,0.6220472440944882
번개,0.5
번거,-0.46529562982005146
번거러움,-0.09090909090909088
번거럽,-0.4444444444444444
번거로우,-0.875
번거로운,-0.6363636363636365
번거로워,-0.9327731092436975
번거로워서,-0.8372881355932202
번거로웠,-0.6428571428571428
